pair_id,image_tweet_id,text_tweet_id,image_id,image,image_path,tweet_text,image_event,text_event,label_text,label_image,rubric_reason
real:910082914343305216_0,910082914343305216,910082914343305216,910082914343305216_0,data_image/hurricane_irma/19_9_2017/910082914343305216_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910082914343305216_0.jpg,"RT @Chabad: Battered and Flooded, Florida Jewish Communities Assess Irma‚Äôs Toll: https://t.co/HwkRy7yXET https://t.co/uRYFf0ufPm",hurricane_irma,hurricane_irma,other_relevant_information,infrastructure_and_utility_damage,moderate_terms=flooded;population=0
real:910118787080441857_0,910118787080441857,910118787080441857,910118787080441857_0,data_image/hurricane_irma/19_9_2017/910118787080441857_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910118787080441857_0.jpg,"Post-Irma, Why Not Bury All Power Lines? https://t.co/EvKmh6Rz9A https://t.co/5EqF6k6eUI",hurricane_irma,hurricane_irma,not_humanitarian,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910142737504247813_0,910142737504247813,910142737504247813,910142737504247813_0,data_image/hurricane_irma/19_9_2017/910142737504247813_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910142737504247813_0.jpg,From Hurricane Irma to Hurricane Maria [VIDEO] ► https://t.co/qV0azYQyco by @richardbranson #ClimateChange… https://t.co/4N5DZ0VUwM,hurricane_irma,hurricane_irma,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910172045333471232_0,910172045333471232,910172045333471232,910172045333471232_0,data_image/hurricane_irma/19_9_2017/910172045333471232_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910172045333471232_0.jpg,Please keep praying for our Bible Society colleagues in the Caribbean https://t.co/8WyGuYPrUg #prayer #Irma https://t.co/NrlyUst27Y,hurricane_irma,hurricane_irma,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910189290642173953_0,910189290642173953,910189290642173953,910189290642173953_0,data_image/hurricane_irma/19_9_2017/910189290642173953_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910189290642173953_0.jpg,"25 years after #HurricaneAndrew Janice huddled in a restroom again, waiting for #Irma to pass. Read her story at… https://t.co/lP3WxmXjfH",hurricane_irma,hurricane_irma,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910190227905531905_0,910190227905531905,910190227905531905,910190227905531905_0,data_image/hurricane_irma/19_9_2017/910190227905531905_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910190227905531905_0.jpg,Th damage from Irma &amp; Maria is due to the storms' intensity &amp; to prior environmental destruction. Mitigation &amp; envi‚Ä¶ https://t.co/dRg5Wqvpk0,hurricane_irma,hurricane_irma,other_relevant_information,infrastructure_and_utility_damage,moderate_terms=damage;population=0
real:910201108995366912_0,910201108995366912,910201108995366912,910201108995366912_0,data_image/hurricane_irma/19_9_2017/910201108995366912_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_irma/19_9_2017/910201108995366912_0.jpg,Norfolk News York County auxiliary deputy drives to Florida to help with Irma https://t.co/YOmjKX4BbJ https://t.co/4LH7xNfq8G,hurricane_irma,hurricane_irma,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910524364327718919_0,910524364327718919,910524364327718919,910524364327718919_0,data_image/mexico_earthquake/20_9_2017/910524364327718919_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/20_9_2017/910524364327718919_0.jpg,(The human tragedy of Mexico's 1985 earthquake Video) #latest #news #followback - https://t.co/gqG0Zm1gDK https://t.co/yt3pY6cwSA,mexico_earthquake,mexico_earthquake,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910525151719997440_0,910525151719997440,910525151719997440,910525151719997440_0,data_image/mexico_earthquake/20_9_2017/910525151719997440_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/20_9_2017/910525151719997440_0.jpg,Mexico: Dona a las victimas del Terremoto. Donate to the victims of theÂ Earthquake. https://t.co/SXfNngKE87 https://t.co/C3wdAzyt8S,mexico_earthquake,mexico_earthquake,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910532027107172353_1,910532027107172353,910532027107172353,910532027107172353_1,data_image/hurricane_maria/20_9_2017/910532027107172353_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/20_9_2017/910532027107172353_1.jpg,RT @UMDCSA: Dominica was hit hard from Hurricane Maria. Please keep them in your thoughts and prayers ὤFἿE἞9἟2 https://t.co/SpKYztnltV,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910532465415954433_0,910532465415954433,910532465415954433,910532465415954433_0,data_image/mexico_earthquake/20_9_2017/910532465415954433_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/20_9_2017/910532465415954433_0.jpg,RT @Slate: There was another earthquake in Mexico yesterday. Is the world ending? https://t.co/HNIs3ev00L https://t.co/tLIxtEh12u,mexico_earthquake,mexico_earthquake,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910545522133528576_1,910545522133528576,910545522133528576,910545522133528576_1,data_image/hurricane_maria/20_9_2017/910545522133528576_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/20_9_2017/910545522133528576_1.jpg,RT @YoursTrulyLxssa: First pics from # Dominica á¼ž9á¼Ÿ2since they lost contact due to Hurricane Maria https://t.co/tyztS4KUi0,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910571114803363840_1,910571114803363840,910571114803363840,910571114803363840_1,data_image/hurricane_maria/20_9_2017/910571114803363840_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/20_9_2017/910571114803363840_1.jpg,Hurricane Maria did some flooding in stthomas https://t.co/S8KXUfcWPW,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,moderate_terms=flooding;population=0
real:910586697754308609_0,910586697754308609,910586697754308609,910586697754308609_0,data_image/mexico_earthquake/20_9_2017/910586697754308609_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/20_9_2017/910586697754308609_0.jpg,RT @CGTNOfficial: #UPDATE Death toll rises to 104 after M7.1 earthquake strikes central Mexico on Tuesday https://t.co/L7MqwD7Frk,mexico_earthquake,mexico_earthquake,injured_or_dead_people,infrastructure_and_utility_damage,severe_terms=death toll;population=0
real:910679991599460352_0,910679991599460352,910679991599460352,910679991599460352_0,data_image/mexico_earthquake/21_9_2017/910679991599460352_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/21_9_2017/910679991599460352_0.jpg,"As buildings collapsed in Mexico's capital, a Corpus Christi man took shelter five floors up https://t.co/fqCsJvt4N9 https://t.co/wYMM0KsLtA",mexico_earthquake,mexico_earthquake,not_humanitarian,infrastructure_and_utility_damage,"severe_terms=collapsed,collapse;population=0"
real:910708899098980352_0,910708899098980352,910708899098980352,910708899098980352_0,data_image/mexico_earthquake/21_9_2017/910708899098980352_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/21_9_2017/910708899098980352_0.jpg,Two major earthquakes in 2 weeks help #MexicoQuake victims https://t.co/6vF83o0WYE https://t.co/mtyZjuyTGT,mexico_earthquake,mexico_earthquake,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910709499660398592_0,910709499660398592,910709499660398592,910709499660398592_0,data_image/mexico_earthquake/21_9_2017/910709499660398592_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/21_9_2017/910709499660398592_0.jpg,How does helping #MexicoQuake victims sound? https://t.co/6vF83o0WYE https://t.co/VCXjCqnQG2,mexico_earthquake,mexico_earthquake,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910723465933504512_0,910723465933504512,910723465933504512,910723465933504512_0,data_image/mexico_earthquake/21_9_2017/910723465933504512_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/21_9_2017/910723465933504512_0.jpg,Those suffering from the #MexicoQuake need your help https://t.co/6vF83o0WYE https://t.co/OaOdKaCkwe,mexico_earthquake,mexico_earthquake,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:910779239615598592_0,910779239615598592,910779239615598592,910779239615598592_0,data_image/hurricane_maria/21_9_2017/910779239615598592_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/21_9_2017/910779239615598592_0.jpg,Hurricane Maria: 'Erratic eyewall' THRASHES Dominican Republic amid 12ft storm surge fears https://t.co/Eu4YfsA3UR https://t.co/lfeW68QYI2,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911546967473442816_0,911546967473442816,911546967473442816,911546967473442816_0,data_image/hurricane_maria/23_9_2017/911546967473442816_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/23_9_2017/911546967473442816_0.jpg,Hurricane Maria lashed Turks and Caicos as it barreled toward the Bahamas https://t.co/YL6Zhk91Sa https://t.co/mLb7JJbVqY,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911575707024859136_0,911575707024859136,911575707024859136,911575707024859136_0,data_image/hurricane_maria/23_9_2017/911575707024859136_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/23_9_2017/911575707024859136_0.jpg,"dhs_jules: RT iamalikentish: The 'cultural capital' of Dominica - Grandbay, post Hurricane Maria. Pics from my fri… https://t.co/6JMeYy4M87",hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911602843882098688_0,911602843882098688,911602843882098688,911602843882098688_0,data_image/hurricane_maria/23_9_2017/911602843882098688_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/23_9_2017/911602843882098688_0.jpg,ICYMI: RARadio Samaritan's Purse Ramping Up Aid Efforts in Caribbean After Hurricane Maria https://t.co/96IFr7JFek https://t.co/Ko0DktOpbx,hurricane_maria,hurricane_maria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911750614631243776_1,911750614631243776,911750614631243776,911750614631243776_1,data_image/hurricane_maria/24_9_2017/911750614631243776_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/24_9_2017/911750614631243776_1.jpg,RT @usvirginislands: Major Flooding on St. Thomas #HurricaneMaria #USVI #VirginIslands https://t.co/oCsp3iihxO,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,moderate_terms=flooding;population=0
real:911808511948058629_0,911808511948058629,911808511948058629,911808511948058629_0,data_image/mexico_earthquake/24_9_2017/911808511948058629_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/24_9_2017/911808511948058629_0.jpg,â˜¹ï¸á½£3 Another Strong #Quake Strikes #Mexico From The Weather Channel https://t.co/CucqGjYUOZ https://t.co/1THaqVLvV9,mexico_earthquake,mexico_earthquake,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911827596748447744_0,911827596748447744,911827596748447744,911827596748447744_0,data_image/mexico_earthquake/24_9_2017/911827596748447744_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/24_9_2017/911827596748447744_0.jpg,Mexico Earthquake live video watch it via /r/combinedgifs https://t.co/LD1eUhFuI6 #funny #makemesmile https://t.co/friI2baTp4,mexico_earthquake,mexico_earthquake,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911855222921859072_0,911855222921859072,911855222921859072,911855222921859072_0,data_image/hurricane_maria/24_9_2017/911855222921859072_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/24_9_2017/911855222921859072_0.jpg,The Government is sending an extra £5 million in UK aid to Dominica after it was hit by #HurricaneMaria #HeartNews https://t.co/zzqbPIjYk6,hurricane_maria,hurricane_maria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:911881820559544320_0,911881820559544320,911881820559544320,911881820559544320_0,data_image/hurricane_maria/24_9_2017/911881820559544320_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/24_9_2017/911881820559544320_0.jpg,RT @funtimewithdae: This is heartbreaking #hurricanemaria #Dominica https://t.co/BMvf8Rv0X8,hurricane_maria,hurricane_maria,not_humanitarian,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:912133618675437569_0,912133618675437569,912133618675437569,912133618675437569_0,data_image/hurricane_maria/25_9_2017/912133618675437569_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/25_9_2017/912133618675437569_0.jpg,Puerto Rico’s Agriculture and Farmers Decimated by Maria https://t.co/GJnLI2LteE https://t.co/32w1DErw4V,hurricane_maria,hurricane_maria,affected_individuals,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:912295059315404800_0,912295059315404800,912295059315404800,912295059315404800_0,data_image/hurricane_maria/25_9_2017/912295059315404800_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/25_9_2017/912295059315404800_0.jpg,“There will be no food in Puerto Rico. There is no more agriculture in Puerto Rico.” https://t.co/v39n2JtokJ https://t.co/1Jw0KXl5hX,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:912325883683377157_0,912325883683377157,912325883683377157,912325883683377157_0,data_image/hurricane_maria/25_9_2017/912325883683377157_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/25_9_2017/912325883683377157_0.jpg,See what Maria did to the Caribbean https://t.co/ZA1zwso2ab #SocialMedia https://t.co/Oune4O6Nq5,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:912393267387478016_0,912393267387478016,912393267387478016,912393267387478016_0,data_image/hurricane_maria/25_9_2017/912393267387478016_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/25_9_2017/912393267387478016_0.jpg,#HurricaneMaria devastated our home Ὁ4἟B἞E https://t.co/sCkaQUS82g,hurricane_maria,hurricane_maria,affected_individuals,infrastructure_and_utility_damage,severe_terms=devastated;population=0
real:912443382525460480_0,912443382525460480,912443382525460480,912443382525460480_0,data_image/hurricane_maria/25_9_2017/912443382525460480_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/25_9_2017/912443382525460480_0.jpg,What Hurricane Maria taught me about the people of Puerto Rico – Miami Herald https://t.co/CBh0pR0YX5 https://t.co/ANPXPdSsIR,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:912966692241907712_0,912966692241907712,912966692241907712,912966692241907712_0,data_image/mexico_earthquake/27_9_2017/912966692241907712_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/mexico_earthquake/27_9_2017/912966692241907712_0.jpg,RT @gattariro: How many tragedies! #Livorno #IrmaHurricane #harveystorm #MexicoEarthquake https://t.co/cnRgUDAxYF,mexico_earthquake,mexico_earthquake,not_humanitarian,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:913070687501344768_0,913070687501344768,913070687501344768,913070687501344768_0,data_image/hurricane_maria/27_9_2017/913070687501344768_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/27_9_2017/913070687501344768_0.jpg,RT @surfinchef61: #HurricaneMaria starting to show up #muchaloha to friends off hwy 12 https://t.co/Sn3jGErRRH,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:913131967167778816_0,913131967167778816,913131967167778816,913131967167778816_0,data_image/hurricane_maria/27_9_2017/913131967167778816_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/27_9_2017/913131967167778816_0.jpg,Emory University doctors help Hurricane Maria victims) Dekalb Chronicle - https://t.co/eerYfnZMa8 https://t.co/Rdcyk4dOM5,hurricane_maria,hurricane_maria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:913519193009487872_0,913519193009487872,913519193009487872,913519193009487872_0,data_image/hurricane_maria/28_9_2017/913519193009487872_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/28_9_2017/913519193009487872_0.jpg,"Hurricane Maria Aftermath Damage in Yabucoa, PR - 9/22/2017 https://t.co/5cN8jOW47E https://t.co/ACVSBoKO7b",hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,moderate_terms=damage;population=0
real:913560802459873280_0,913560802459873280,913560802459873280,913560802459873280_0,data_image/hurricane_maria/29_9_2017/913560802459873280_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/29_9_2017/913560802459873280_0.jpg,"Costs of Climate Change: Early Estimate for Hurricanes, Fires Reaches $300 Billion https://t.co/V8ooC8LSkW https://t.co/rImwp7fJyh",hurricane_maria,hurricane_maria,not_humanitarian,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:913735106371735553_0,913735106371735553,913735106371735553,913735106371735553_0,data_image/hurricane_maria/29_9_2017/913735106371735553_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/29_9_2017/913735106371735553_0.jpg,You can help the people of Puerto Rico at a supply drive this Sunday: https://t.co/DLR77zbwr1 https://t.co/ORm3YH9Qq3,hurricane_maria,hurricane_maria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:913833825033232384_0,913833825033232384,913833825033232384,913833825033232384_0,data_image/hurricane_maria/29_9_2017/913833825033232384_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/29_9_2017/913833825033232384_0.jpg,Small towns fighting for more supplies after Hurricane Maria https://t.co/QlAHQdYK8h #NewInVids https://t.co/YEAsHcylHZ,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:914039412643655680_0,914039412643655680,914039412643655680,914039412643655680_0,data_image/hurricane_maria/30_9_2017/914039412643655680_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/30_9_2017/914039412643655680_0.jpg,#HurricaneMaria: the slow road to rebuilding stricken #Dominica – in pictures https://t.co/TL4oW2AAre https://t.co/6LteY71lJB,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:914175062214873089_0,914175062214873089,914175062214873089,914175062214873089_0,data_image/hurricane_maria/30_9_2017/914175062214873089_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/30_9_2017/914175062214873089_0.jpg,but after Hurricane Maria very different .... https://t.co/CKRVD3OirD,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:914353354503069696_1,914353354503069696,914353354503069696,914353354503069696_1,data_image/hurricane_maria/1_10_2017/914353354503069696_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/1_10_2017/914353354503069696_1.jpg,FR@HurricaneMaria .. recovering damages Long way to go .... https://t.co/qhDfaqOOPj https://t.co/sDynPHWtOE,hurricane_maria,hurricane_maria,not_humanitarian,infrastructure_and_utility_damage,moderate_terms=damage;population=0
real:916292237700497408_3,916292237700497408,916292237700497408,916292237700497408_3,data_image/hurricane_maria/6_10_2017/916292237700497408_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/6_10_2017/916292237700497408_3.jpg,RT @CustomsBorder: CBP officers help clean up destruction from #HurricaneMaria in the US Virgin Islands. https://t.co/PlqER67r4T,hurricane_maria,hurricane_maria,rescue_volunteering_or_donation_effort,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917839142880468994_1,917839142880468994,917839142880468994,917839142880468994_1,data_image/california_wildfires/10_10_2017/917839142880468994_1.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/10_10_2017/917839142880468994_1.jpg,Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2,california_wildfires,california_wildfires,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917839142880468994_3,917839142880468994,917839142880468994,917839142880468994_3,data_image/california_wildfires/10_10_2017/917839142880468994_3.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/10_10_2017/917839142880468994_3.jpg,Slideshow: Ten intense photos from the California wildfires &gt;&gt; https://t.co/wkeGc9zSIG https://t.co/SV9pMLbQS2,california_wildfires,california_wildfires,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917842240646664192_0,917842240646664192,917842240646664192,917842240646664192_0,data_image/california_wildfires/10_10_2017/917842240646664192_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/10_10_2017/917842240646664192_0.jpg,RT @wildfiretoday: Wildfires erupt overnight in Californiaâ€™s wineÂ country https://t.co/NeTUqMkpOu https://t.co/6RY0tq0y9f,california_wildfires,california_wildfires,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917920946450771971_0,917920946450771971,917920946450771971,917920946450771971_0,data_image/hurricane_maria/11_10_2017/917920946450771971_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/hurricane_maria/11_10_2017/917920946450771971_0.jpg,Shared by a friend w/family in Puerto Rico. From today. How Americans in remote areas are trying to get food. https://t.co/biKmIeuLYh,hurricane_maria,hurricane_maria,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917926207492120576_0,917926207492120576,917926207492120576,917926207492120576_0,data_image/california_wildfires/11_10_2017/917926207492120576_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/11_10_2017/917926207492120576_0.jpg,California Wildfires Leave Ash &amp; Smoke in TheirÂ Wake https://t.co/QoZc38zsIc https://t.co/YUjAUfMk23,california_wildfires,california_wildfires,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:917973143708463104_0,917973143708463104,917973143708463104,917973143708463104_0,data_image/california_wildfires/11_10_2017/917973143708463104_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/11_10_2017/917973143708463104_0.jpg,Wildfires chase Barry Bonds and other prominent sports figures out of Californiaâ€™s wineâ€¦ https://t.co/O5iqP6EdsC https://t.co/BmJy0u9jmv,california_wildfires,california_wildfires,affected_individuals,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
real:918008272363368448_0,918008272363368448,918008272363368448,918008272363368448_0,data_image/california_wildfires/11_10_2017/918008272363368448_0.jpg,/Users/pratyusha/Documents/CS - learning/python_learn/ml/final-project/pratyusha/data/raw/crisismmd/CrisisMMD_v2.0/data_image/california_wildfires/11_10_2017/918008272363368448_0.jpg,"#NAPA #California #wildfires HORRIBLE, NO WORDS, why destroy our beautiful #Planet ? https://t.co/UvQgobCrys",california_wildfires,california_wildfires,other_relevant_information,infrastructure_and_utility_damage,no_damage_or_affected_population_signal
